Unnamed: 0,Ürün Markası,Ürün Fiyatı (TL),Ürün Favorisi,Ürün Puanı,Ürün Puan Sayısı,Ürün URL,İşlemci Tipi,Ram (GB),SSD Kapasitesi (GB),İşletim Sistemi,Garanti Tipi,Ekran Kartı,Ekran Boyutu (inch),Kullanım Amacı,Ekran Kartı Tipi,Ekran Kartı Hafızası (GB),İşlemci Modeli,İşlemci Çekirdek Sayısı,İşlemci Nesli,Dokunmatik Ekran,Klavye,Garanti Süresi (Yıl),Ürün Modeli,Aydınlatma Durumu,HDMI,İşlemci Performans Skoru,İşlemci Performans Kategorisi,Ekran Kartı Markası,Ekran Kartı Kategorisi,İşlemci Markası,Fiyat Aralığı,cluster,performance_level,Ürün Rating
430,HP,29950,186,3.7,3,https://www.trendyol.com/hp/victus-15-fa1042nt-core-i5-13500h-16gb-512gb-ssd-6gb-rtx-4050-15-6-w11-performans-mavi-7p8m3ea-p-770020797,Intel Core i5,16,512,Windows,Resmi Distribütör Garantili,Nvidia GeForce RTX 4050,15.6,Oyun,1,6,13500H,12,13. Nesil,0,Q Türkçe,2,Victus,1,0,6.800000000000001,3,Nvidia,5,Intel,"(20000, 40000]",3,Orta Performans,7.09533892261366
431,ASUS,7729,354,4.5,2,https://www.trendyol.com/asus/vivobook-e410ka-n4500-4gb-128-gb-w11-notebook-p-793082127,Intel Celeron,4,128,Windows,Resmi Distribütör Garantili,Intel Graphics,14.0,Ev - Okul,0,0,N4500,2,Jasper Lake,0,Q Türkçe,2,Vivobook,0,1,2.0,1,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,8.90736775507565
432,ASUS,47899,391,4.3,9,https://www.trendyol.com/asus/rog-strix-g16-g614jv-n3159-intel-core-i7-13650hx-16gb-512gb-ssd-r4060-165-hz-freedos-16-fhd-p-652899843,Intel Core i7,16,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4060,16.0,Oyun,1,8,13650HX,14,13. Nesil,0,Q Türkçe,2,Rog,0,0,8.0,4,Nvidia,4,Intel,"(40000, 60000]",1,Yüksek Performans,8.487138215440321
433,ASUS,99899,0,5.0,1,https://www.trendyol.com/asus/rog-zephyrus-g16-gu605mi-qr175-intel-core-ultra-9-185h-32gb-1tb-ssd-rtx4070-240hz-dos-16-wqxga-p-803414592,Intel Core Ultra,32,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4070,16.0,Oyun,1,8,185H,16,14. Nesil,0,Q Türkçe,2,Rog,1,0,8.8,4,Nvidia,5,Intel,"(80000, 100000]",2,Çok Yüksek Performans,10.004914004914005
434,Dell,27538,448,5.0,2,https://www.trendyol.com/dell/inspiron-3520-intel-core-i7-1255u-32gb-gb-1tb-ssd-w11h-15-6-fhd-i35201013u14-zettacanta-p-639495085,Intel Core i7,32,1024,Windows,Resmi Distribütör Garantili,Intel Graphics,15.6,Ofis - İş,0,0,1255U,6,12. Nesil,0,Q Türkçe,2,Inspiron,0,0,6.000000000000001,3,Intel,1,Intel,"(20000, 40000]",3,Orta Performans,10.043545325229536
435,HP,48499,149,1.0,1,https://www.trendyol.com/hp/victus-16-r1001nt-i7-14700hx-16-gb-1-tb-ssd-rtx4060-8gb-freedos-16-1-fhd-144-hz-notebook-9j205ea-p-788463911,Intel Core i7,16,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4060,16.1,Oyun,1,8,14700HX,20,14. Nesil,0,Q Türkçe,2,Victus,0,1,8.8,4,Nvidia,4,Intel,"(40000, 60000]",1,Yüksek Performans,1.0016122517596202
436,MONSTER,41499,627,4.7,10,https://www.trendyol.com/monster/tulpar-t5-v23-3-8-intel-core-i5-12450h-64-gb-ram-1-tb-ssd-8-gb-rtx-4060-freedos-15-6-fhd-144-hz-p-762942725,Intel Core i5,64,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4060,15.6,Oyun,1,8,12450H,8,12. Nesil,0,Q Türkçe,2,Tulpar,1,1,6.4,3,Nvidia,4,Intel,"(40000, 60000]",3,Orta Performans,9.414999833274834
437,LENOVO,43999,0,5.0,1,https://www.trendyol.com/lenovo/13-3-dokunmatik-uyumlu-tp-x13-g2-yoga-20w8001htx-core-i5-1135g7-8gb-ram-256gb-ssd-w10-pro-p-355095160,Intel Core i5,8,256,Windows,Resmi Distribütör Garantili,Intel Graphics,13.3,Ofis - İş,0,0,1135G7,4,11. Nesil,1,Q Türkçe,2,Macbook,0,0,5.2,3,Intel,1,Intel,"(40000, 60000]",3,Orta Performans,10.004914004914005
438,LENOVO,37699,0,5.0,3,https://www.trendyol.com/lenovo/yoga-7-amd-ryzen-7-8840hs-16-gb-1-tb-ssd-freedos-83dk005ptr-p-834662383,AMD Ryzen 7,16,1024,FreeDos,Resmi Distribütör Garantili,AMD Graphics,14.0,Ofis - İş,0,0,8840HS,8,7. Nesil,1,Q Türkçe,3,Yoga,1,1,4.4,2,AMD,2,AMD,"(20000, 40000]",3,Orta Performans,10.014742014742016
439,ASUS,13689,0,5.0,3,https://www.trendyol.com/asus/vivobook-15-m1502-7-nesil-ryzen-5-7530u-8gb-512gb-ssd-15-6inc-w11-p-779209758,AMD Ryzen 5,8,512,Windows,Resmi Distribütör Garantili,AMD Graphics,15.6,Ofis - İş,0,0,7530U,4,Ryzen 7000 Serisi,0,Q Türkçe,2,Vivobook,0,0,5.6000000000000005,3,AMD,2,AMD,"(0, 20000]",0,Düşük Performans,10.014742014742016
440,HP,17999,388,4.7,12,https://www.trendyol.com/hp/250-g9-6q8m6es-i5-1235u-8gb-512gb-ssd-15-6-full-hd-freedos-notebook-p-353769658,Intel Core i5,8,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce MX550,15.6,Ofis - İş,1,2,1235U,6,12. Nesil,0,Q Türkçe,2,250,0,1,6.000000000000001,3,Nvidia,2,Intel,"(0, 20000]",0,Düşük Performans,9.407351889675049
441,MSI,74999,0,5.0,1,https://www.trendyol.com/msi/katana-17-b13vgk-1242xtr-i9-13900h-32gb-ddr5-1tb-ssd-8gb-rtx4070-17-3-fhd-144hz-dos-p-820082334,Intel Core i9,32,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4070,17.3,Oyun,1,8,13900H,14,13. Nesil,0,Q Türkçe,2,Katana,0,0,8.0,4,Nvidia,5,Intel,"(60000, 80000]",1,Yüksek Performans,10.004914004914005
442,Apple,34429,6809,4.9,42,https://www.trendyol.com/apple/macbook-air-mgnd3tu-a-m1-8gb-256gb-ssd-retina-13-3inc-gold-p-410963851,Apple M1,8,256,Mac Os,Resmi Distribütör Garantili,M1 7-Çekirdekli GPU,13.3,Ev - Okul,0,0,M1,8,M serisi,0,Q Türkçe,2,Macbook,1,0,7.600000000000001,4,Apple,5,Apple,"(20000, 40000]",3,Orta Performans,10.48750878082799
443,HP,18199,0,5.0,1,https://www.trendyol.com/hp/250-g10-8a539ea-i5-1335u-8gb-512ssd-mx550-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-784450544,Intel Core i5,8,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce MX550,15.6,Oyun,1,2,1335U,6,13. Nesil,0,Q Türkçe,2,250,1,1,6.4,3,Nvidia,2,Intel,"(0, 20000]",0,Düşük Performans,10.004914004914005
444,ASUS,23899,617,5.0,2,https://www.trendyol.com/asus/fx506hf-hn028w-tuf-core-i5-11400h-islemci-8gb-ram-512gb-ssd-rtx2050-ekran-karti-15-6-win11-gaming-l-p-675771120,Intel Core i5,8,512,Windows,Resmi Distribütör Garantili,Nvidia GeForce RTX 2050,15.6,Oyun,1,4,11400H,6,11. Nesil,0,Q Türkçe,2,Tuf,0,0,5.6000000000000005,3,Nvidia,2,Intel,"(20000, 40000]",3,Orta Performans,10.056264580369843
445,MONSTER,91399,132,3.8,4,https://www.trendyol.com/monster/semruk-s7-v9-2-3-intel-core-i9-13950hx-64-gb-ram-2tb-ssd-8-gb-rtx-4070-windows-11-17-qhd-240-hz-p-785876971,Intel Core i9,64,2048,Windows,Resmi Distribütör Garantili,Nvidia GeForce RTX 4070,17.0,Oyun,1,8,13950HX,24,13. Nesil,0,Q Türkçe,2,Semruk,1,1,10.0,5,Nvidia,5,Intel,"(80000, 100000]",2,Çok Yüksek Performans,7.321608248138775
446,ACER,24999,127,5.0,1,https://www.trendyol.com/acer/nitro-5-12-nesil-core-i5-12450h-rtx3050-4gb-8gb-512gb-ssd-15-6inc-w11-tasinabilir-gaming-bilgisayar-p-786615797,Intel Core i5,8,512,Windows,Resmi Distribütör Garantili,Nvidia GeForce RTX 3050,15.6,Oyun,1,4,12450H,8,12. Nesil,0,Q Türkçe,2,Nitro,0,0,6.4,3,Nvidia,3,Intel,"(20000, 40000]",3,Orta Performans,10.014467569414938
447,CASPER,64699,421,4.0,5,https://www.trendyol.com/casper/excalibur-g911-1390-df70x-c-i9-13900hx-32gb-ddr5-ram-1tb-nvme-ssd-8gb-rtx4070-dos-gaming-laptop-p-672173710,Intel Core i9,32,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4070,16.0,Oyun,1,8,13900HX,24,13. Nesil,0,Q Türkçe,2,Excalibur,0,0,10.0,5,Nvidia,5,Intel,"(60000, 80000]",1,Yüksek Performans,7.79363399900242
448,ACER,24499,141,5.0,1,https://www.trendyol.com/acer/nitro-v-nh-qncey-00116-intel-core-i5-13420h-16gb-512gb-ssd-rtx3050-freedos-15-6-fhd-anv15-p-808996991,Intel Core i5,16,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 3050,15.6,Oyun,1,4,13420H,8,13. Nesil,0,Q Türkçe,2,Nitro,0,1,6.800000000000001,3,Nvidia,3,Intel,"(20000, 40000]",3,Orta Performans,10.015520718257559
449,LENOVO,22799,476,5.0,8,https://www.trendyol.com/lenovo/nb-thinkbook-21at003ytx-i5-1235u-16gb-512ssd-o-b-13-3-dos-un110lnv0755-p-772225637,Intel Core i5,16,512,FreeDos,Resmi Distribütör Garantili,Intel Graphics,13.3,Ofis - İş,0,0,1235U,6,12. Nesil,0,Q Türkçe,2,Nb,1,0,6.000000000000001,3,Intel,1,Intel,"(20000, 40000]",0,Düşük Performans,10.075242208715894
450,LENOVO,57999,0,5.0,1,https://www.trendyol.com/lenovo/legion-5-intel-core-i7-12700h-64-gb-1-tb-ssd-rtx-3070-8gb-freedos-15-6-m300-mouse-p-803520979,Intel Core i7,64,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 3070,15.6,Oyun,1,8,12700H,14,12. Nesil,0,Q Türkçe,3,Legion,1,1,7.600000000000001,4,Nvidia,4,Intel,"(40000, 60000]",1,Yüksek Performans,10.004914004914005
451,ASUS,14899,1911,4.5,31,https://www.trendyol.com/asus/vivobook-15-intel-core-i5-1235u-8gb-512gb-ssd-15-6-fhd-ips-dos-lacivert-laptop-x1504za-bq322-p-762266568,Intel Core i5,8,512,FreeDos,Resmi Distribütör Garantili,Intel Graphics,15.6,Ofis - İş,0,0,1235U,6,12. Nesil,0,Q Türkçe,2,Vivobook,0,1,6.000000000000001,3,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,9.139658858140438
452,LENOVO,29300,1583,4.7,27,https://www.trendyol.com/lenovo/ip-gaming3-intel-core-i5-12450h-8gb-512gb-rtx3050-dos-15-6-onyx-grey-gaming-laptop-82s9015utx-p-744554283,Intel Core i5,8,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 3050,15.6,Oyun,1,4,12450H,8,12. Nesil,0,Q Türkçe,2,Ideapad,1,1,6.4,3,Nvidia,3,Intel,"(20000, 40000]",3,Orta Performans,9.561183467698733
453,CASPER,15099,0,1.0,2,https://www.trendyol.com/casper/nirvana-x600-1235-bu00x-m-f-intel-core-i5-1235u-16gb-ram-250gb-nvme-ssd-gen4-freedos-p-806558793,Intel Core i5,16,250,FreeDos,Resmi Distribütör Garantili,Intel Graphics,15.6,Ofis - İş,0,0,1235U,6,12. Nesil,0,Q Türkçe,2,Nirvana,0,1,6.000000000000001,3,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,1.000982800982801
454,ACER,41999,207,5.0,1,https://www.trendyol.com/acer/nitro-5-an515-45-r7-5800h-16-gb-1-tb-ssd-rtx-3080-8-gb-dos-15-6-fhd-144-hz-notebook-nh-qbsey-003-p-758806845,AMD Ryzen 7,16,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 3080,15.6,Oyun,1,8,5800H,8,Ryzen 5000 Serisi,0,Q Türkçe,2,Nitro,1,1,5.6,3,Nvidia,5,AMD,"(40000, 60000]",3,Orta Performans,10.020485562801353
455,ACER,37372,129,5.0,2,https://www.trendyol.com/acer/nitro-an515-58-7725-bilgisayar-intel-i7-12650h-16-gb-ddr5-ram-1-tb-ssd-rtx-4060-8gb-15-6-p-791039565,Intel Core i7,16,1024,Linux,Resmi Distribütör Garantili,Nvidia GeForce RTX 4060,15.6,Oyun,1,8,12650H,10,12. Nesil,0,Q Türkçe,2,Nitro,1,1,6.800000000000001,3,Nvidia,4,Intel,"(20000, 40000]",3,Orta Performans,10.019536790378895
456,MSI,49650,302,4.0,2,https://www.trendyol.com/msi/katana-gf76-12ue-830xtr-intel-core-i7-12650h-16gb-512gb-ssd-rtx3060-freedos-17-3-fhd-144hz-p-759482428,Intel Core i7,16,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX3060,17.3,Oyun,1,6,12650H,10,12. Nesil,0,Q Türkçe,2,Katana,1,1,6.800000000000001,3,Nvidia,4,Intel,"(40000, 60000]",1,Yüksek Performans,7.775231747058063
457,CASPER,13699,103,3.3,3,https://www.trendyol.com/casper/nirvana-c550-1235-8v00x-g-f-intel-core-i5-1235u-8gb-ram-500-gb-nvme-ssd-freedos-p-740918457,Intel Core i5,8,500,FreeDos,Resmi Distribütör Garantili,Intel Graphics,15.6,Ofis - İş,0,0,1235U,6,12. Nesil,0,Q Türkçe,2,Nirvana,1,1,6.000000000000001,3,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,6.188892386802387
458,ACER,53999,124,5.0,5,https://www.trendyol.com/acer/nitro-16-an16-41-r7-7840hs-32-gb-512-gb-ssd-rtx-4070-8-gb-freedos-16-wqxga-165-hz-notebook-p-795315221,AMD Ryzen 7,32,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4070,16.0,Oyun,1,8,7840HS,8,Ryzen 7000 Serisi,0,Q Türkçe,2,Nitro,1,1,6.4,3,Nvidia,5,AMD,"(40000, 60000]",1,Yüksek Performans,10.03391624023203
459,ASUS,29999,377,4.0,6,https://www.trendyol.com/asus/tuf-gaming-a15-fa507nu-lp030-amd-ryzen-7-7735hs-8gb-512gb-ssd-rtx4050-freedos-15-6-fhd-144hz-p-711632611,AMD Ryzen 7,8,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4050,15.6,Oyun,1,6,7735HS,8,Ryzen 7000 Serisi,0,Q Türkçe,2,Tuf,1,0,6.4,3,Nvidia,5,AMD,"(20000, 40000]",3,Orta Performans,7.794882938611887
460,MSI,46999,0,5.0,1,https://www.trendyol.com/msi/katana-15-b13vgk-2023xtr-i7-13620h-16-gb-ddr5-512-ssd-8gb-rtx4070-gddr6-15-6-144hz-freedos-ful-p-822718254,Intel Core i7,16,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4070,15.6,Ofis - İş,1,8,13620H,10,13. Nesil,0,Q Türkçe,2,Katana,0,1,7.2,4,Nvidia,5,Intel,"(40000, 60000]",1,Yüksek Performans,10.004914004914005
461,ASUS,17899,4983,4.6,143,https://www.trendyol.com/asus/x515ea-i5-15-6-hd-1135g7-laptop-ssd-8-gb-ram-256-gb-fhd-w11-p-335137108,Intel Core i5,8,256,Windows,Resmi Distribütör Garantili,Intel Graphics,15.6,Ofis - İş,0,0,1135G7,4,11. Nesil,0,Q Türkçe,2,X515,0,0,5.2,3,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,10.104359658605974
462,LENOVO,16499,0,5.0,1,https://www.trendyol.com/lenovo/ideapad-slim-3-16iah8-intel-core-i5-12450h-16gb-512gb-ssd-16-wuxga-1920x1200-ips-fdos-83es002htr-p-835877646,Intel Core i5,16,512,FreeDos,Resmi Distribütör Garantili,Intel Graphics,16.0,Ofis - İş,0,0,12450H,8,12. Nesil,0,Q Türkçe,2,Ideapad,1,1,6.4,3,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,10.004914004914005
463,MONSTER,41099,0,4.0,4,https://www.trendyol.com/monster/abra-a7-v14-5-5-intel-core-i5-13500h-32-gb-ram-1-tb-ssd-6-gb-rtx-4050-windows-11-17-3-fhd-144-hz-p-736945453,Intel Core i5,32,1024,Windows,Resmi Distribütör Garantili,Nvidia GeForce RTX 4050,17.3,Oyun,1,6,13500H,12,13. Nesil,0,Q Türkçe,2,Abra,1,1,6.800000000000001,3,Nvidia,5,Intel,"(40000, 60000]",3,Orta Performans,7.765233415233416
464,CASPER,24999,1180,3.4,5,https://www.trendyol.com/casper/excalibur-g770-1245-8vj0t-b-i5-12450h-8gb-ram-500gb-nvme-ssd-gen4-4gb-rtx3050-w11h-gaming-laptop-p-314093277,Intel Core i5,8,500,Windows,Resmi Distribütör Garantili,Nvidia GeForce RTX 3050,15.6,Oyun,1,4,12450H,8,12. Nesil,0,Q Türkçe,2,Excalibur,0,1,6.4,3,Nvidia,3,Intel,"(20000, 40000]",3,Orta Performans,6.472646284014705
465,ACER,43790,373,4.9,9,https://www.trendyol.com/acer/nitro-5-an515-46-amd-ryzen-7-6800h-32-gb-1-tb-ssd-rtx-3070ti-8-gb-freedos-15-6-fhd-144-hz-tasi-p-756652764,AMD Ryzen 7,32,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 3070Ti,15.6,Oyun,1,8,6800H,8,Ryzen 6000 Serisi,0,Q Türkçe,2,Nitro,1,1,6.0,3,Nvidia,4,AMD,"(40000, 60000]",3,Orta Performans,9.845766297685245
466,HP,28999,597,4.8,11,https://www.trendyol.com/hp/victus-16-d1048nt-i5-12500h-8gb-512gb-ssd-rtx3050-dos-16-1-fhd-144-hz-tasinabilir-bilgisayar-p-302218089,Intel Core i5,8,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 3050,16.1,Oyun,1,4,12500H,12,12. Nesil,0,Q Türkçe,2,Victus,0,0,7.200000000000001,4,Nvidia,3,Intel,"(20000, 40000]",3,Orta Performans,9.64472062995326
467,Apple,38999,1380,4.7,38,https://www.trendyol.com/apple/macbook-air-13-m1-16gb-256gb-ssd-uzay-grisi-dizustu-bilgisayar-p-661734426,Apple M1,16,256,Mac Os,Resmi Distribütör Garantili,M1 7-Çekirdekli GPU,13.0,Ev - Okul,0,0,M1,8,M serisi,0,Q Türkçe,2,Macbook,0,1,7.600000000000001,4,Apple,5,Apple,"(20000, 40000]",3,Orta Performans,9.59769014243225
468,LENOVO,29999,0,3.0,3,https://www.trendyol.com/lenovo/loq-intel-i5-12450h-8gb-ram-512gb-ssd-nvidia-geforce-rtx-4050-6gb-gddr6-15-6-fhd-ips-w11-gri-p-769527185,Intel Core i5,8,512,Windows,Resmi Distribütör Garantili,Nvidia GeForce RTX 4050,15.6,Oyun,1,6,12450H,8,12. Nesil,0,Q Türkçe,2,Loq,0,0,6.4,3,Nvidia,5,Intel,"(20000, 40000]",3,Orta Performans,5.508108108108108
469,ACER,24949,0,5.0,5,https://www.trendyol.com/acer/nitro-anv15-51-intel-i5-13420h-8gb-512gb-ssd-6gb-rtx3050-15-6-fhd-ips-144hz-w11h-nh-qncey-002-p-807745777,Intel Core i5,8,512,Windows,Resmi Distribütör Garantili,Nvidia GeForce RTX 3050,15.6,Oyun,1,4,13420H,8,13. Nesil,0,Q Türkçe,2,Nitro,1,1,6.800000000000001,3,Nvidia,3,Intel,"(20000, 40000]",3,Orta Performans,10.024570024570025
470,LENOVO,17000,1164,4.2,20,https://www.trendyol.com/lenovo/ideapad-3-15itl6-i5-1155g7-8gb-256gb-ssd-15-6-fhd-freedos-82h803frtx-p-738590755,Intel Core i5,8,256,FreeDos,Resmi Distribütör Garantili,Intel Graphics,15.6,Ofis - İş,0,0,1155G7,2,11. Nesil,0,Q Türkçe,2,Ideapad,0,0,4.800000000000001,2,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,8.353060405313036
471,ACER,30999,0,2.0,1,https://www.trendyol.com/acer/nitro-v-15-core-i7-13620h-24gb-512gb-ssd-rtx-4050-freedos-15-6-fhd-notebook-nh-qnbey-005-245-p-784207504,Intel Core i7,24,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4050,15.6,Oyun,1,6,13620H,10,13. Nesil,0,Q Türkçe,2,Nitro,0,1,7.2,4,Nvidia,5,Intel,"(20000, 40000]",3,Orta Performans,3.251597051597052
472,CASPER,42699,210,1.0,1,https://www.trendyol.com/casper/excalibur-g870-1270-bfb0a-b-intel-core-i7-12700h-16gb-ram-1tb-nvme-ssd-gen4-8gb-rtx4060-w11-p-804805547,Intel Core i7,64,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4060,15.6,Oyun,1,8,12700H,14,12. Nesil,0,Q Türkçe,2,Excalibur,1,0,7.600000000000001,4,Nvidia,4,Intel,"(40000, 60000]",3,Orta Performans,1.0020711237553344
473,MSI,38999,0,5.0,1,https://www.trendyol.com/msi/msi-thin-gf63-12uc-666xtr-i7-12650h-16gb-512gb-ssd-rtx3050-freedos-15-6-fhd-144hz-notebook-p-796511361,Intel Core i7,16,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 3050,14.0,Ev - Okul,1,4,12650H,10,12. Nesil,0,Q Türkçe,2,Thin,0,0,6.800000000000001,3,Nvidia,3,Intel,"(20000, 40000]",3,Orta Performans,10.004914004914005
474,ASUS,11975,0,4.0,1,https://www.trendyol.com/asus/vivobook-15-intel-core-i3-1215u-12gb-1tb-ssd-w11home-15-6-fhd-x1502za-ej164511-p-824451957,Intel Core i3,12,1024,Windows,Resmi Distribütör Garantili,Intel Graphics,15.6,Ev - Okul,0,0,1215U,6,12. Nesil,0,Q Türkçe,2,Vivobook,0,0,6.000000000000001,3,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,7.7538083538083535
475,ASUS,63999,597,4.2,15,https://www.trendyol.com/asus/rog-strix-g16-g614ji-n3188-intel-i7-13650hx-16gb-ddr5-1tb-pcie-ssd-8gb-rtx4070-16-165hz-dos-p-692774287,Intel Core i7,16,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4070,16.0,Oyun,1,8,13650HX,14,13. Nesil,0,Q Türkçe,2,Rog,1,1,8.0,4,Nvidia,5,Intel,"(60000, 80000]",1,Yüksek Performans,8.297521087731614
476,MONSTER,19199,1390,4.2,5,https://www.trendyol.com/monster/huma-h4-v5-1-3-intel-core-i5-1235u-8gb-ram-500gb-ssd-freedos-14-1-fhd-p-456347013,Intel Core i5,8,500,FreeDos,Resmi Distribütör Garantili,Intel Graphics,14.1,Ofis - İş,0,0,1235U,6,12. Nesil,0,Q Türkçe,2,Huma,1,1,6.000000000000001,3,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,8.306057231530916
477,HP,31999,1584,4.4,37,https://www.trendyol.com/hp/victus-16-e1004nt-amd-ryzen-7-6800h-16gb-512gb-rtx3050ti-16-1-fhd-144-hz-dos-68s20ea-p-329146480,AMD Ryzen 7,16,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 3050 Ti,16.1,Oyun,1,4,5800H,8,Ryzen 5000 Serisi,0,Q Türkçe,2,Victus,1,1,5.6,3,Nvidia,3,AMD,"(20000, 40000]",3,Orta Performans,8.912165358851675
478,ASUS,135999,102,3.0,2,https://www.trendyol.com/asus/rog-strix-scar-g18-g834jy-n6041-intel-i9-13980hx-32gb-ddr5-2tb-ssd-16gb-rtx4090-18-240hz-dos-p-661497719,Intel Core i9,32,2048,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4090,18.0,Oyun,1,16,13980HX,24,13. Nesil,0,Q Türkçe,2,Rog,1,1,10.0,5,Nvidia,5,Intel,"(120000, 140000]",2,Çok Yüksek Performans,5.50962759601707
479,LENOVO,11799,0,5.0,2,https://www.trendyol.com/lenovo/ideapad-3-15iau7-intel-core-i3-1215u-24gb-256gb-ssd-windows-11-home-15-6-82rk00yatxa49-p-812253745,Intel Core i3,24,256,Windows,Resmi Distribütör Garantili,Intel Graphics,15.6,Ev - Okul,0,0,1215U,6,12. Nesil,0,Q Türkçe,2,Ideapad,0,1,6.000000000000001,3,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,10.00982800982801
480,ASUS,38036,1639,4.4,35,https://www.trendyol.com/asus/tuf-gaming-f15-fx507zc4-hn009-i7-12700h-16gb-ram-512gb-ssd-4gb-rtx3050-15-6-inc-fhd-144hz-p-665171839,Intel Core i7,16,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 3050,15.6,Oyun,1,4,12700H,14,12. Nesil,0,Q Türkçe,2,Tuf,0,0,7.600000000000001,4,Nvidia,3,Intel,"(20000, 40000]",3,Orta Performans,8.907201472354103
481,Honor,23999,1388,4.6,28,https://www.trendyol.com/honor/magicbook-x14-i5-10210u-8gb-ram-512gb-ssd-14-fhd-windows-10-space-gray-p-232806068,Intel Core i5,8,512,Windows,Resmi Distribütör Garantili,Intel Graphics,14.0,Ofis - İş,0,0,10210U,4,10. Nesil,0,Q Türkçe,2,Magicbook,0,0,4.8,2,Intel,1,Intel,"(20000, 40000]",3,Orta Performans,9.321483957067114
482,ACER,15267,0,5.0,1,https://www.trendyol.com/acer/aspire-3-intel-core-i5-1235u-8gb-512gb-ssd-mx550-freedos-15-6-fhd-nx-k6wey-008a22-p-810039456,Intel Core i5,8,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce MX550,15.6,Ofis - İş,1,2,1235U,6,12. Nesil,0,Q Türkçe,2,Aspire,0,1,6.000000000000001,3,Nvidia,2,Intel,"(0, 20000]",0,Düşük Performans,10.004914004914005
483,ACER,13699,0,4.0,1,https://www.trendyol.com/acer/aspire-5-a515-57-intel-core-i5-12450h-8gb-256gb-ssd-freedos-15-6-tasinabilir-bilgisayar-p-790839611,Intel Core i5,8,256,FreeDos,Resmi Distribütör Garantili,Intel Graphics,15.6,Ofis - İş,0,0,12450H,8,12. Nesil,0,Q Türkçe,2,Aspire,0,1,6.4,3,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,7.7538083538083535
484,ACER,27250,344,4.2,10,https://www.trendyol.com/acer/nitro-v-15-13-nesil-core-i5-13420h-rtx4050-6gb-8gb-1tb-ssd-15-6inc-freedos-p-794849833,Intel Core i5,8,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4050,15.6,Oyun,1,6,13420H,8,13. Nesil,0,Q Türkçe,2,Nitro,1,1,6.800000000000001,3,Nvidia,5,Intel,"(20000, 40000]",3,Orta Performans,8.261608084092293
485,CASPER,15999,908,4.4,14,https://www.trendyol.com/casper/nirvana-x600-1155-bv00x-g-f-intel-core-i5-1155g7-16-gb-ram-500gb-nvme-ssd-gen4-freedos-p-761309764,Intel Core i5,16,500,FreeDos,Resmi Distribütör Garantili,Intel Graphics,15.6,Ofis - İş,0,0,1155G7,2,11. Nesil,0,Q Türkçe,2,Nirvana,0,1,4.800000000000001,2,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,8.768969004082688
